t,thrust,mass
1.001,1.30466,0.01097
1.002,1.30558,0.01096
1.003,1.3065,0.01096
1.004,1.30742,0.01096
1.005,1.30835,0.01096
1.006,1.30927,0.01096
1.007,1.3102,0.01095
1.008,1.31112,0.01095
1.009,1.31204,0.01095
1.01,1.31297,0.01095
1.011,1.3139,0.01095
1.012,1.31482,0.01095
1.013,1.31575,0.01095
1.014,1.31667,0.01094
1.015,1.3176,0.01094
1.016,1.31852,0.01094
1.017,1.31945,0.01094
1.018,1.32038,0.01094
1.019,1.32131,0.01093
1.02,1.32224,0.01093
1.021,1.32316,0.01093
1.022,1.32409,0.01092
1.023,1.32502,0.01092
1.024,1.32595,0.01092
1.025,1.32688,0.01092
1.026,1.32781,0.01092
1.027,1.32874,0.01091
1.028,1.32967,0.01091
1.029,1.3306,0.01091
1.03,1.33153,0.0109
1.031,1.33246,0.0109
1.032,1.33339,0.0109
1.033,1.33432,0.0109
1.034,1.33526,0.0109
1.035,1.33619,0.01089
1.036,1.33712,0.01089
1.037,1.33806,0.01089
1.038,1.33899,0.01089
1.039,1.33992,0.01089
1.04,1.34086,0.01089
1.041,1.34179,0.01089
1.042,1.34273,0.01088
1.043,1.34366,0.01088
1.044,1.3446,0.01088
1.045,1.34553,0.01088
1.046,1.34647,0.01088
1.047,1.34741,0.01087
1.048,1.34834,0.01087
1.049,1.34928,0.01087
1.05,1.35022,0.01086
1.051,1.35116,0.01086
1.052,1.35209,0.01086
1.053,1.35303,0.01086
1.054,1.35397,0.01086
1.055,1.35491,0.01085
1.056,1.35585,0.01085
1.057,1.35679,0.01085
1.058,1.35773,0.01084
1.059,1.35867,0.01084
1.06,1.35961,0.01084
1.061,1.36055,0.01084
1.062,1.36149,0.01084
1.063,1.36243,0.01083
1.064,1.36337,0.01083
1.065,1.36432,0.01083
1.066,1.36526,0.01083
1.067,1.3662,0.01083
1.068,1.36714,0.01083
1.069,1.36809,0.01083
1.07,1.36903,0.01082
1.071,1.36997,0.01082
1.072,1.37092,0.01082
1.073,1.37186,0.01082
1.074,1.37281,0.01082
1.075,1.37375,0.01081
1.076,1.3747,0.01081
1.077,1.37564,0.01081
1.078,1.37659,0.0108
1.079,1.37754,0.0108
1.08,1.37848,0.0108
1.081,1.37943,0.0108
1.082,1.38038,0.0108
1.083,1.38132,0.01079
1.084,1.38227,0.01079
1.085,1.38322,0.01079
1.086,1.38417,0.01078
1.087,1.38512,0.01078
1.088,1.38607,0.01078
1.089,1.38702,0.01078
1.09,1.38797,0.01078
1.091,1.38892,0.01077
1.092,1.38987,0.01077
1.093,1.39082,0.01077
1.094,1.39177,0.01076
1.095,1.39272,0.01076
1.096,1.39368,0.01076
1.097,1.39463,0.01076
1.098,1.39558,0.01076
1.099,1.39653,0.01075
1.1,1.39748,0.01075
1.101,1.39844,0.01075
1.102,1.39939,0.01075
1.103,1.40035,0.01075
1.104,1.4013,0.01075
1.105,1.40225,0.01075
1.106,1.40321,0.01074
1.107,1.40416,0.01074
1.108,1.40512,0.01074
1.109,1.40608,0.01074
1.11,1.40703,0.01074
1.111,1.40799,0.01073
1.112,1.40894,0.01073
1.113,1.4099,0.01073
1.114,1.41086,0.01072
1.115,1.41182,0.01072
1.116,1.41278,0.01072
1.117,1.41374,0.01072
1.118,1.4147,0.01072
1.119,1.41565,0.01071
1.12,1.41661,0.01071
1.121,1.41757,0.01071
1.122,1.41853,0.0107
1.123,1.41949,0.0107
1.124,1.42045,0.0107
1.125,1.42141,0.0107
1.126,1.42238,0.0107
1.127,1.42334,0.01069
1.128,1.4243,0.01069
1.129,1.42526,0.01069
1.13,1.42622,0.01068
1.131,1.42719,0.01068
1.132,1.42815,0.01068
1.133,1.42911,0.01068
1.134,1.43008,0.01068
1.135,1.43104,0.01067
1.136,1.43201,0.01067
1.137,1.43297,0.01067
1.138,1.43394,0.01067
1.139,1.4349,0.01067
1.14,1.43587,0.01067
1.141,1.43683,0.01067
1.142,1.4378,0.01066
1.143,1.43877,0.01066
1.144,1.43973,0.01066
1.145,1.4407,0.01066
1.146,1.44167,0.01066
1.147,1.44264,0.01065
1.148,1.44361,0.01065
1.149,1.44457,0.01065
1.15,1.44554,0.01064
1.151,1.44651,0.01064
1.152,1.44748,0.01064
1.153,1.44845,0.01064
1.154,1.44942,0.01064
1.155,1.45039,0.01063
1.156,1.45136,0.01063
1.157,1.45233,0.01063
1.158,1.45331,0.01062
1.159,1.45428,0.01062
1.16,1.45525,0.01062
1.161,1.45622,0.01062
1.162,1.4572,0.01062
1.163,1.45817,0.01061
1.164,1.45914,0.01061
1.165,1.46011,0.01061
1.166,1.46109,0.0106
1.167,1.46206,0.0106
1.168,1.46304,0.0106
1.169,1.46401,0.0106
1.17,1.46499,0.0106
1.171,1.46596,0.01059
1.172,1.46694,0.01059
1.173,1.46792,0.01059
1.174,1.46889,0.01058
1.175,1.46987,0.01058
1.176,1.47085,0.01058
1.177,1.47183,0.01058
1.178,1.4728,0.01058
1.179,1.47378,0.01058
1.18,1.47476,0.01058
1.181,1.47574,0.01058
1.182,1.47672,0.01058
1.183,1.4777,0.01057
1.184,1.47868,0.01057
1.185,1.47966,0.01057
1.186,1.48064,0.01056
1.187,1.48162,0.01056
1.188,1.4826,0.01056
1.189,1.48358,0.01056
1.19,1.48456,0.01056
1.191,1.48554,0.01055
1.192,1.48652,0.01055
1.193,1.48751,0.01055
1.194,1.48849,0.01054
1.195,1.48948,0.01054
1.196,1.49046,0.01054
1.197,1.49144,0.01054
1.198,1.49243,0.01054
1.199,1.49341,0.01053
1.2,1.4944,0.01053
1.201,1.49538,0.01053
1.202,1.49637,0.01052
1.203,1.49735,0.01052
1.204,1.49834,0.01052
1.205,1.49933,0.01052
1.206,1.50031,0.01052
1.207,1.5013,0.01051
1.208,1.50229,0.01051
1.209,1.50328,0.01051
1.21,1.50426,0.0105
1.211,1.50525,0.0105
1.212,1.50624,0.0105
1.213,1.50723,0.0105
1.214,1.50822,0.0105
1.215,1.50921,0.01049
1.216,1.5102,0.01049
1.217,1.51119,0.01049
1.218,1.51218,0.01048
1.219,1.51317,0.01048
1.22,1.51416,0.01048
1.221,1.51516,0.01048
1.222,1.51615,0.01048
1.223,1.51714,0.01047
1.224,1.51813,0.01047
1.225,1.51913,0.01047
1.226,1.52012,0.01047
1.227,1.52111,0.01047
1.228,1.5221,0.01047
1.229,1.5231,0.01047
1.23,1.5241,0.01046
1.231,1.52509,0.01046
1.232,1.52608,0.01046
1.233,1.52708,0.01046
1.234,1.52808,0.01046
1.235,1.52907,0.01045
1.236,1.53007,0.01045
1.237,1.53107,0.01045
1.238,1.53206,0.01044
1.239,1.53306,0.01044
1.24,1.53406,0.01044
1.241,1.53506,0.01044
1.242,1.53606,0.01044
1.243,1.53705,0.01043
1.244,1.53805,0.01043
1.245,1.53905,0.01043
1.246,1.54005,0.01042
1.247,1.54105,0.01042
1.248,1.54205,0.01042
1.249,1.54305,0.01042
1.25,1.54406,0.01042
1.251,1.54506,0.01041
1.252,1.54606,0.01041
1.253,1.54706,0.01041
1.254,1.54806,0.0104
1.255,1.54906,0.0104
1.256,1.55007,0.0104
1.257,1.55107,0.0104
1.258,1.55208,0.0104
1.259,1.55308,0.01039
1.26,1.55408,0.01039
1.261,1.55509,0.01039
1.262,1.5561,0.01038
1.263,1.5571,0.01038
1.264,1.5581,0.01038
1.265,1.55911,0.01038
1.266,1.56012,0.01038
1.267,1.56112,0.01037
1.268,1.56213,0.01037
1.269,1.56314,0.01037
1.27,1.56414,0.01036
1.271,1.56515,0.01036
1.272,1.56616,0.01036
1.273,1.56717,0.01036
1.274,1.56818,0.01036
1.275,1.56919,0.01035
1.276,1.5702,0.01035
1.277,1.57121,0.01035
1.278,1.57222,0.01034
1.279,1.57323,0.01034
1.28,1.57424,0.01034
1.281,1.57525,0.01034
1.282,1.57626,0.01034
1.283,1.57727,0.01033
1.284,1.57828,0.01033
1.285,1.5793,0.01033
1.286,1.58031,0.01032
1.287,1.58132,0.01032
1.288,1.58234,0.01032
1.289,1.58335,0.01032
1.29,1.58437,0.01032
1.291,1.58538,0.01032
1.292,1.5864,0.01032
1.293,1.58741,0.01032
1.294,1.58842,0.01032
1.295,1.58944,0.01031
1.296,1.59046,0.01031
1.297,1.59147,0.01031
1.298,1.59249,0.0103
1.299,1.59351,0.0103
1.3,1.59452,0.0103
1.301,1.59554,0.0103
1.302,1.59656,0.0103
1.303,1.59758,0.01029
1.304,1.5986,0.01029
1.305,1.59961,0.01029
1.306,1.60063,0.01028
1.307,1.60165,0.01028
1.308,1.60267,0.01028
1.309,1.60369,0.01028
1.31,1.60472,0.01028
1.311,1.60574,0.01027
1.312,1.60676,0.01027
1.313,1.60778,0.01027
1.314,1.6088,0.01026
1.315,1.60982,0.01026
1.316,1.61084,0.01026
1.317,1.61187,0.01026
1.318,1.61289,0.01026
1.319,1.61391,0.01025
1.32,1.61494,0.01025
1.321,1.61596,0.01025
1.322,1.61699,0.01024
1.323,1.61801,0.01024
1.324,1.61904,0.01024
1.325,1.62006,0.01024
1.326,1.62109,0.01024
1.327,1.62211,0.01023
1.328,1.62314,0.01023
1.329,1.62417,0.01023
1.33,1.6252,0.01022
1.331,1.62622,0.01022
1.332,1.62725,0.01022
1.333,1.62828,0.01022
1.334,1.62931,0.01022
1.335,1.63034,0.01021
1.336,1.63136,0.01021
1.337,1.63239,0.01021
1.338,1.63342,0.0102
1.339,1.63446,0.0102
1.34,1.63548,0.0102
1.341,1.63652,0.0102
1.342,1.63755,0.01019
1.343,1.63858,0.01019
1.344,1.63961,0.01019
1.345,1.64064,0.01019
1.346,1.64168,0.01018
1.347,1.64271,0.01018
1.348,1.64374,0.01018
1.349,1.64477,0.01018
1.35,1.64581,0.01018
1.351,1.64684,0.01017
1.352,1.64788,0.01017
1.353,1.64891,0.01017
1.354,1.64994,0.01016
1.355,1.65098,0.01016
1.356,1.65202,0.01016
1.357,1.65305,0.01016
1.358,1.65409,0.01016
1.359,1.65513,0.01015
1.36,1.65616,0.01015
1.361,1.6572,0.01015
1.362,1.65824,0.01014
1.363,1.65927,0.01014
1.364,1.66031,0.01014
1.365,1.66135,0.01014
1.366,1.66239,0.01014
1.367,1.66343,0.01013
1.368,1.66447,0.01013
1.369,1.66551,0.01013
1.37,1.66655,0.01012
1.371,1.66759,0.01012
1.372,1.66863,0.01012
1.373,1.66967,0.01012
1.374,1.67071,0.01011
1.375,1.67176,0.01011
1.376,1.6728,0.01011
1.377,1.67384,0.01011
1.378,1.67488,0.0101
1.379,1.67593,0.0101
1.38,1.67697,0.0101
1.381,1.67801,0.0101
1.382,1.67906,0.0101
1.383,1.6801,0.01009
1.384,1.68115,0.01009
1.385,1.68219,0.01009
1.386,1.68324,0.01008
1.387,1.68428,0.01008
1.388,1.68533,0.01008
1.389,1.68638,0.01008
1.39,1.68742,0.01008
1.391,1.68847,0.01007
1.392,1.68952,0.01007
1.393,1.69057,0.01007
1.394,1.69162,0.01006
1.395,1.69266,0.01006
1.396,1.69371,0.01006
1.397,1.69476,0.01006
1.398,1.69581,0.01006
1.399,1.69686,0.01005
1.4,1.69791,0.01005
1.401,1.69896,0.01005
1.402,1.70001,0.01004
1.403,1.70106,0.01004
1.404,1.70212,0.01004
1.405,1.70317,0.01004
1.406,1.70422,0.01004
1.407,1.70527,0.01003
1.408,1.70632,0.01003
1.409,1.70738,0.01003
1.41,1.70843,0.01002
1.411,1.70948,0.01002
1.412,1.71054,0.01002
1.413,1.71159,0.01002
1.414,1.71265,0.01002
1.415,1.7137,0.01002
1.416,1.71476,0.01002
1.417,1.71581,0.01002
1.418,1.71687,0.01002
1.419,1.71793,0.01001
1.42,1.71898,0.01001
1.421,1.72004,0.01001
1.422,1.7211,0.01
1.423,1.72216,0.01
1.424,1.72321,0.01
1.425,1.72427,0.01
1.426,1.72533,0.01
1.427,1.72639,0.00999
1.428,1.72745,0.00999
1.429,1.72851,0.00999
1.43,1.72957,0.00999
1.431,1.73063,0.00998
1.432,1.73169,0.00998
1.433,1.73275,0.00998
1.434,1.73381,0.00998
1.435,1.73487,0.00997
1.436,1.73594,0.00997
1.437,1.737,0.00997
1.438,1.73806,0.00996
1.439,1.73912,0.00996
1.44,1.74019,0.00996
1.441,1.74125,0.00996
1.442,1.74232,0.00996
1.443,1.74338,0.00995
1.444,1.74444,0.00995
1.445,1.74551,0.00995
1.446,1.74657,0.00994
1.447,1.74764,0.00994
1.448,1.7487,0.00994
1.449,1.74977,0.00994
1.45,1.75084,0.00993
1.451,1.75191,0.00993
1.452,1.75297,0.00993
1.453,1.75404,0.00993
1.454,1.75511,0.00992
1.455,1.75618,0.00992
1.456,1.75724,0.00992
1.457,1.75831,0.00992
1.458,1.75938,0.00992
1.459,1.76045,0.00991
1.46,1.76152,0.00991
1.461,1.76259,0.00991
1.462,1.76366,0.00991
1.463,1.76474,0.0099
1.464,1.76581,0.0099
1.465,1.76688,0.0099
1.466,1.76795,0.0099
1.467,1.76902,0.00989
1.468,1.7701,0.00989
1.469,1.77117,0.00989
1.47,1.77224,0.00988
1.471,1.77332,0.00988
1.472,1.77439,0.00988
1.473,1.77546,0.00988
1.474,1.77654,0.00987
1.475,1.77761,0.00986
1.476,1.77869,0.00986
1.477,1.77976,0.00986
1.478,1.78084,0.00985
1.479,1.78192,0.00985
1.48,1.78299,0.00985
1.481,1.78407,0.00985
1.482,1.78515,0.00984
1.483,1.78623,0.00984
1.484,1.7873,0.00984
1.485,1.78838,0.00984
1.486,1.78946,0.00984
1.487,1.79054,0.00983
1.488,1.79162,0.00983
1.489,1.7927,0.00983
1.49,1.79378,0.00982
1.491,1.79486,0.00982
1.492,1.79594,0.00982
1.493,1.79702,0.00982
1.494,1.7981,0.00982
1.495,1.79918,0.00981
1.496,1.80026,0.00981
1.497,1.80135,0.00981
1.498,1.80243,0.0098
1.499,1.80351,0.0098
1.5,1.8046,0.0098
1.501,1.80568,0.0098
1.502,1.80676,0.0098
1.503,1.80785,0.00979
1.504,1.80893,0.00979
1.505,1.81002,0.00979
1.506,1.8111,0.00978
1.507,1.81219,0.00978
1.508,1.81328,0.00978
1.509,1.81436,0.00978
1.51,1.81545,0.00977
1.511,1.81654,0.00977
1.512,1.81762,0.00977
1.513,1.81871,0.00977
1.514,1.8198,0.00976
1.515,1.82089,0.00976
1.516,1.82198,0.00976
1.517,1.82306,0.00976
1.518,1.82415,0.00976
1.519,1.82524,0.00975
1.52,1.82633,0.00975
1.521,1.82742,0.00975
1.522,1.82851,0.00974
1.523,1.8296,0.00974
1.524,1.8307,0.00974
1.525,1.83179,0.00974
1.526,1.83288,0.00974
1.527,1.83397,0.00973
1.528,1.83506,0.00973
1.529,1.83616,0.00973
1.53,1.83725,0.00973
1.531,1.83834,0.00972
1.532,1.83944,0.00972
1.533,1.84053,0.00972
1.534,1.84163,0.00972
1.535,1.84272,0.00971
1.536,1.84382,0.00971
1.537,1.84491,0.00971
1.538,1.84601,0.0097
1.539,1.84711,0.0097
1.54,1.8482,0.0097
1.541,1.8493,0.0097
1.542,1.8504,0.0097
1.543,1.8515,0.00969
1.544,1.85259,0.00969
1.545,1.85369,0.00969
1.546,1.85479,0.00968
1.547,1.85589,0.00968
1.548,1.85699,0.00968
1.549,1.85809,0.00968
1.55,1.85919,0.00968
1.551,1.86029,0.00967
1.552,1.86139,0.00967
1.553,1.86249,0.00967
1.554,1.86359,0.00966
1.555,1.86469,0.00966
1.556,1.86579,0.00966
1.557,1.8669,0.00966
1.558,1.868,0.00966
1.559,1.8691,0.00965
1.56,1.8702,0.00965
1.561,1.87131,0.00965
1.562,1.87241,0.00965
1.563,1.87352,0.00964
1.564,1.87462,0.00964
1.565,1.87573,0.00964
1.566,1.87683,0.00964
1.567,1.87794,0.00963
1.568,1.87904,0.00963
1.569,1.88015,0.00963
1.57,1.88126,0.00962
1.571,1.88236,0.00962
1.572,1.88347,0.00962
1.573,1.88458,0.00962
1.574,1.88569,0.00962
1.575,1.88679,0.00961
1.576,1.8879,0.00961
1.577,1.88901,0.00961
1.578,1.89012,0.0096
1.579,1.89123,0.0096
1.58,1.89234,0.0096
1.581,1.89345,0.0096
1.582,1.89456,0.00959
1.583,1.89567,0.00959
1.584,1.89678,0.00959
1.585,1.8979,0.00959
1.586,1.89901,0.00958
1.587,1.90012,0.00958
1.588,1.90124,0.00958
1.589,1.90235,0.00958
1.59,1.90346,0.00958
1.591,1.90457,0.00957
1.592,1.90569,0.00957
1.593,1.9068,0.00957
1.594,1.90792,0.00956
1.595,1.90903,0.00956
1.596,1.91015,0.00955
1.597,1.91126,0.00955
1.598,1.91238,0.00954
1.599,1.9135,0.00954
1.6,1.91461,0.00954
1.601,1.91573,0.00954
1.602,1.91685,0.00954
1.603,1.91796,0.00953
1.604,1.91908,0.00953
1.605,1.9202,0.00953
1.606,1.92132,0.00952
1.607,1.92244,0.00952
1.608,1.92356,0.00952
1.609,1.92468,0.00952
1.61,1.9258,0.00951
1.611,1.92692,0.00951
1.612,1.92804,0.00951
1.613,1.92916,0.00951
1.614,1.93028,0.0095
1.615,1.93141,0.0095
1.616,1.93253,0.0095
1.617,1.93365,0.0095
1.618,1.93477,0.0095
1.619,1.9359,0.00949
1.62,1.93702,0.00949
1.621,1.93814,0.00949
1.622,1.93927,0.00948
1.623,1.94039,0.00948
1.624,1.94152,0.00948
1.625,1.94264,0.00948
1.626,1.94377,0.00947
1.627,1.94489,0.00947
1.628,1.94602,0.00947
1.629,1.94714,0.00947
1.63,1.94827,0.00946
1.631,1.9494,0.00946
1.632,1.95053,0.00946
1.633,1.95165,0.00946
1.634,1.95278,0.00946
1.635,1.95391,0.00945
1.636,1.95504,0.00945
1.637,1.95617,0.00945
1.638,1.9573,0.00944
1.639,1.95843,0.00944
1.64,1.95956,0.00944
1.641,1.96069,0.00944
1.642,1.96182,0.00943
1.643,1.96295,0.00943
1.644,1.96408,0.00943
1.645,1.96521,0.00943
1.646,1.96635,0.00942
1.647,1.96748,0.00942
1.648,1.96861,0.00942
1.649,1.96974,0.00942
1.65,1.97088,0.00942
1.651,1.97201,0.00941
1.652,1.97315,0.00941
1.653,1.97428,0.0094
1.654,1.97542,0.0094
1.655,1.97655,0.0094
1.656,1.97769,0.00939
1.657,1.97882,0.00939
1.658,1.97996,0.00938
1.659,1.9811,0.00938
1.66,1.98223,0.00938
1.661,1.98337,0.00938
1.662,1.98451,0.00938
1.663,1.98564,0.00937
1.664,1.98678,0.00937
1.665,1.98792,0.00937
1.666,1.98906,0.00936
1.667,1.9902,0.00936
1.668,1.99134,0.00936
1.669,1.99248,0.00936
1.67,1.99362,0.00936
1.671,1.99476,0.00935
1.672,1.9959,0.00935
1.673,1.99704,0.00935
1.674,1.99818,0.00934
1.675,1.99933,0.00934
1.676,2.00047,0.00934
1.677,2.00161,0.00934
1.678,2.00275,0.00934
1.679,2.0039,0.00933
1.68,2.00504,0.00933
1.681,2.00618,0.00933
1.682,2.00733,0.00932
1.683,2.00847,0.00932
1.684,2.00962,0.00932
1.685,2.01076,0.00932
1.686,2.01191,0.00932
1.687,2.01306,0.00931
1.688,2.0142,0.00931
1.689,2.01535,0.00931
1.69,2.0165,0.00931
1.691,2.01764,0.0093
1.692,2.01879,0.0093
1.693,2.01994,0.0093
1.694,2.02109,0.0093
1.695,2.02224,0.00929
1.696,2.02339,0.00929
1.697,2.02453,0.00929
1.698,2.02568,0.00928
1.699,2.02683,0.00928
1.7,2.02798,0.00928
1.701,2.02913,0.00927
1.702,2.03028,0.00927
1.703,2.03144,0.00926
1.704,2.03259,0.00926
1.705,2.03374,0.00926
1.706,2.03489,0.00925
1.707,2.03605,0.00925
1.708,2.0372,0.00925
1.709,2.03835,0.00925
1.71,2.03951,0.00924
1.711,2.04066,0.00924
1.712,2.04182,0.00924
1.713,2.04297,0.00924
1.714,2.04413,0.00924
1.715,2.04528,0.00923
1.716,2.04643,0.00923
1.717,2.04759,0.00923
1.718,2.04875,0.00922
1.719,2.04991,0.00922
1.72,2.05106,0.00922
1.721,2.05222,0.00922
1.722,2.05338,0.00922
1.723,2.05454,0.00921
1.724,2.05569,0.00921
1.725,2.05685,0.00921
1.726,2.05801,0.0092
1.727,2.05917,0.0092
1.728,2.06033,0.0092
1.729,2.06149,0.0092
1.73,2.06265,0.0092
1.731,2.06381,0.00919
1.732,2.06497,0.00919
1.733,2.06613,0.00919
1.734,2.0673,0.00918
1.735,2.06846,0.00918
1.736,2.06962,0.00918
1.737,2.07078,0.00918
1.738,2.07195,0.00917
1.739,2.07311,0.00917
1.74,2.07428,0.00917
1.741,2.07544,0.00916
1.742,2.0766,0.00916
1.743,2.07777,0.00916
1.744,2.07893,0.00915
1.745,2.0801,0.00915
1.746,2.08126,0.00914
1.747,2.08243,0.00914
1.748,2.0836,0.00914
1.749,2.08477,0.00914
1.75,2.08593,0.00914
1.751,2.0871,0.00913
1.752,2.08827,0.00913
1.753,2.08944,0.00913
1.754,2.0906,0.00912
1.755,2.09177,0.00912
1.756,2.09294,0.00912
1.757,2.09411,0.00912
1.758,2.09528,0.00912
1.759,2.09645,0.00911
1.76,2.09762,0.00911
1.761,2.09879,0.00911
1.762,2.09996,0.0091
1.763,2.10114,0.0091
1.764,2.10231,0.0091
1.765,2.10348,0.0091
1.766,2.10465,0.0091
1.767,2.10583,0.00909
1.768,2.107,0.00909
1.769,2.10817,0.00909
1.77,2.10935,0.00908
1.771,2.11052,0.00908
1.772,2.1117,0.00908
1.773,2.11287,0.00908
1.774,2.11405,0.00907
1.775,2.11522,0.00906
1.776,2.1164,0.00906
1.777,2.11757,0.00906
1.778,2.11875,0.00906
1.779,2.11993,0.00905
1.78,2.1211,0.00905
1.781,2.12228,0.00905
1.782,2.12346,0.00905
1.783,2.12464,0.00904
1.784,2.12582,0.00904
1.785,2.127,0.00904
1.786,2.12818,0.00904
1.787,2.12936,0.00903
1.788,2.13054,0.00903
1.789,2.13172,0.00903
1.79,2.1329,0.00902
1.791,2.13408,0.00902
1.792,2.13526,0.00902
1.793,2.13644,0.00902
1.794,2.13762,0.00902
1.795,2.13881,0.00901
1.796,2.13999,0.00901
1.797,2.14117,0.00901
1.798,2.14236,0.009
1.799,2.14354,0.009
1.8,2.14472,0.009
1.801,2.14591,0.009
1.802,2.14709,0.009
1.803,2.14828,0.00899
1.804,2.14946,0.00899
1.805,2.15065,0.00898
1.806,2.15184,0.00898
1.807,2.15302,0.00898
1.808,2.15421,0.00897
1.809,2.1554,0.00897
1.81,2.15658,0.00897
1.811,2.15777,0.00896
1.812,2.15896,0.00896
1.813,2.16015,0.00896
1.814,2.16134,0.00895
1.815,2.16252,0.00895
1.816,2.16371,0.00895
1.817,2.1649,0.00895
1.818,2.16609,0.00894
1.819,2.16728,0.00894
1.82,2.16848,0.00894
1.821,2.16967,0.00894
1.822,2.17086,0.00894
1.823,2.17205,0.00893
1.824,2.17324,0.00893
1.825,2.17443,0.00893
1.826,2.17563,0.00893
1.827,2.17682,0.00892
1.828,2.17801,0.00892
1.829,2.17921,0.00892
1.83,2.1804,0.00891
1.831,2.1816,0.00891
1.832,2.18279,0.00891
1.833,2.18399,0.0089
1.834,2.18518,0.0089
1.835,2.18638,0.0089
1.836,2.18757,0.00889
1.837,2.18877,0.00889
1.838,2.18997,0.00888
1.839,2.19116,0.00888
1.84,2.19236,0.00888
1.841,2.19356,0.00888
1.842,2.19476,0.00888
1.843,2.19596,0.00887
1.844,2.19716,0.00887
1.845,2.19835,0.00887
1.846,2.19955,0.00886
1.847,2.20075,0.00886
1.848,2.20195,0.00886
1.849,2.20315,0.00886
1.85,2.20436,0.00886
1.851,2.20556,0.00885
1.852,2.20676,0.00885
1.853,2.20796,0.00885
1.854,2.20916,0.00884
1.855,2.21036,0.00884
1.856,2.21157,0.00884
1.857,2.21277,0.00884
1.858,2.21398,0.00883
1.859,2.21518,0.00883
1.86,2.21638,0.00882
1.861,2.21759,0.00882
1.862,2.21879,0.00882
1.863,2.22,0.00881
1.864,2.2212,0.00881
1.865,2.22241,0.00881
1.866,2.22362,0.0088
1.867,2.22482,0.0088
1.868,2.22603,0.0088
1.869,2.22724,0.0088
1.87,2.22844,0.0088
1.871,2.22965,0.00879
1.872,2.23086,0.00879
1.873,2.23207,0.00879
1.874,2.23328,0.00878
1.875,2.23449,0.00878
1.876,2.2357,0.00878
1.877,2.23691,0.00878
1.878,2.23812,0.00878
1.879,2.23933,0.00877
1.88,2.24054,0.00877
1.881,2.24175,0.00877
1.882,2.24296,0.00876
1.883,2.24418,0.00876
1.884,2.24539,0.00876
1.885,2.2466,0.00875
1.886,2.24781,0.00875
1.887,2.24903,0.00874
1.888,2.25024,0.00874
1.889,2.25145,0.00874
1.89,2.25267,0.00874
1.891,2.25388,0.00873
1.892,2.2551,0.00873
1.893,2.25631,0.00873
1.894,2.25753,0.00872
1.895,2.25874,0.00872
1.896,2.25996,0.00872
1.897,2.26118,0.00872
1.898,2.2624,0.00872
1.899,2.26361,0.00871
1.9,2.26483,0.00871
1.901,2.26605,0.00871
1.902,2.26727,0.0087
1.903,2.26849,0.0087
1.904,2.26971,0.0087
1.905,2.27092,0.0087
1.906,2.27215,0.00869
1.907,2.27336,0.00868
1.908,2.27459,0.00868
1.909,2.27581,0.00868
1.91,2.27703,0.00868
1.911,2.27825,0.00867
1.912,2.27947,0.00867
1.913,2.28069,0.00867
1.914,2.28192,0.00866
1.915,2.28314,0.00866
1.916,2.28436,0.00866
1.917,2.28558,0.00866
1.918,2.28681,0.00866
1.919,2.28803,0.00865
1.92,2.28925,0.00865
1.921,2.29048,0.00865
1.922,2.29171,0.00864
1.923,2.29293,0.00864
1.924,2.29416,0.00864
1.925,2.29538,0.00864
1.926,2.29661,0.00864
1.927,2.29784,0.00863
1.928,2.29906,0.00863
1.929,2.30029,0.00862
1.93,2.30152,0.00862
1.931,2.30275,0.00861
1.932,2.30398,0.00861
1.933,2.3052,0.00861
1.934,2.30643,0.0086
1.935,2.30766,0.0086
1.936,2.30889,0.0086
1.937,2.31012,0.0086
1.938,2.31135,0.0086
1.939,2.31258,0.00859
1.94,2.31382,0.00859
1.941,2.31505,0.00859
1.942,2.31628,0.00859
1.943,2.31751,0.00858
1.944,2.31874,0.00858
1.945,2.31998,0.00858
1.946,2.32121,0.00857
1.947,2.32244,0.00857
1.948,2.32368,0.00857
1.949,2.32491,0.00856
1.95,2.32615,0.00856
1.951,2.32738,0.00856
1.952,2.32862,0.00855
1.953,2.32985,0.00855
1.954,2.33109,0.00854
1.955,2.33232,0.00854
1.956,2.33356,0.00854
1.957,2.3348,0.00854
1.958,2.33604,0.00854
1.959,2.33727,0.00853
1.96,2.33851,0.00853
1.961,2.33975,0.00853
1.962,2.34099,0.00852
1.963,2.34223,0.00852
1.964,2.34346,0.00852
1.965,2.34471,0.00852
1.966,2.34595,0.00852
1.967,2.34719,0.00851
1.968,2.34843,0.00851
1.969,2.34967,0.0085
1.97,2.35091,0.0085
1.971,2.35215,0.00849
1.972,2.35339,0.00849
1.973,2.35463,0.00849
1.974,2.35588,0.00848
1.975,2.35712,0.00848
1.976,2.35836,0.00848
1.977,2.3596,0.00848
1.978,2.36085,0.00848
1.979,2.36209,0.00847
1.98,2.36334,0.00847
1.981,2.36458,0.00847
1.982,2.36583,0.00846
1.983,2.36707,0.00846
1.984,2.36832,0.00846
1.985,2.36957,0.00846
1.986,2.37081,0.00846
1.987,2.37206,0.00845
1.988,2.37331,0.00845
1.989,2.37455,0.00844
1.99,2.3758,0.00844
1.991,2.37705,0.00844
1.992,2.3783,0.00843
1.993,2.37955,0.00843
1.994,2.3808,0.00842
1.995,2.38205,0.00842
1.996,2.3833,0.00842
1.997,2.38455,0.00842
1.998,2.3858,0.00842
1.999,2.38705,0.00841
2,2.3883,0.00841
